prcp,snow,tavg,tmax,tmin,awnd,date,month,year,day
0.0,0.0,53.0,62.0,39.0,17.2,2015-04-10,4,2015,10
0.0,0.0,48.0,62.0,38.0,7.6,2015-04-11,4,2015,11
0.0,0.0,55.0,68.0,41.0,10.7,2015-04-12,4,2015,12
0.22,0.0,60.0,65.0,49.0,12.5,2015-04-13,4,2015,13
0.0,0.0,56.0,66.0,39.0,4.9,2015-04-14,4,2015,14
0.0,0.0,54.0,64.0,43.0,10.7,2015-04-15,4,2015,15
0.0,0.0,53.0,66.0,45.0,6.5,2015-04-16,4,2015,16
0.0,0.0,60.0,78.0,45.0,5.1,2015-04-17,4,2015,17
0.0,0.0,60.0,65.0,47.0,10.3,2015-04-18,4,2015,18
0.46,0.0,56.0,68.0,48.0,9.6,2015-04-19,4,2015,19
0.01,0.0,49.0,52.0,41.0,16.1,2015-04-20,4,2015,20
0.0,0.0,44.0,54.0,38.0,19.9,2015-04-21,4,2015,21
0.0,0.0,40.0,46.0,34.0,13.4,2015-04-22,4,2015,22
0.0,0.0,42.0,55.0,32.0,8.7,2015-04-23,4,2015,23
0.16,0.0,44.0,57.0,29.0,6.7,2015-04-24,4,2015,24
0.16,0.0,44.0,48.0,39.0,13.0,2015-04-25,4,2015,25
0.0,0.0,45.0,56.0,35.0,11.0,2015-04-26,4,2015,26
0.0,0.0,46.0,55.0,38.0,10.1,2015-04-27,4,2015,27
0.0,0.0,46.0,58.0,35.0,4.9,2015-04-28,4,2015,28
0.0,0.0,50.0,61.0,38.0,7.2,2015-04-29,4,2015,29
0.0,0.0,46.0,51.0,38.0,11.4,2015-04-30,4,2015,30
0.0,0.0,50.0,67.0,38.0,5.8,2015-05-01,5,2015,1
0.0,0.0,62.0,76.0,50.0,6.7,2015-05-02,5,2015,2
0.42,0.0,67.0,78.0,55.0,9.8,2015-05-03,5,2015,3
0.0,0.0,65.0,74.0,55.0,8.5,2015-05-04,5,2015,4
0.95,0.0,52.0,56.0,47.0,9.2,2015-05-05,5,2015,5
0.0,0.0,56.0,77.0,46.0,5.8,2015-05-06,5,2015,6
0.04,0.0,67.0,83.0,52.0,11.4,2015-05-07,5,2015,7
0.75,0.0,71.0,81.0,63.0,8.5,2015-05-08,5,2015,8
0.29,0.0,60.0,64.0,47.0,8.9,2015-05-09,5,2015,9
0.14,0.0,49.0,54.0,45.0,9.4,2015-05-10,5,2015,10
0.22,0.0,56.0,68.0,47.0,13.2,2015-05-11,5,2015,11
0.0,0.0,52.0,56.0,44.0,16.8,2015-05-12,5,2015,12
0.0,0.0,48.0,52.0,40.0,9.6,2015-05-13,5,2015,13
0.24,0.0,52.0,66.0,43.0,10.5,2015-05-14,5,2015,14
0.0,0.0,63.0,76.0,57.0,7.8,2015-05-15,5,2015,15
0.03,0.0,69.0,79.0,62.0,7.8,2015-05-16,5,2015,16
0.0,0.0,72.0,82.0,66.0,15.9,2015-05-17,5,2015,17
0.0,0.0,72.0,77.0,49.0,15.4,2015-05-18,5,2015,18
0.0,0.0,50.0,53.0,40.0,10.5,2015-05-19,5,2015,19
0.04,0.0,44.0,48.0,39.0,8.3,2015-05-20,5,2015,20
0.0,0.0,52.0,69.0,45.0,9.8,2015-05-21,5,2015,21
0.0,0.0,59.0,66.0,47.0,8.5,2015-05-22,5,2015,22
0.0,0.0,62.0,80.0,46.0,7.6,2015-05-23,5,2015,23
0.36,0.0,66.0,72.0,59.0,7.4,2015-05-24,5,2015,24
0.07,0.0,70.0,78.0,65.0,15.2,2015-05-25,5,2015,25
0.5,0.0,71.0,74.0,64.0,12.8,2015-05-26,5,2015,26
0.0,0.0,68.0,74.0,59.0,10.7,2015-05-27,5,2015,27
0.0,0.0,69.0,82.0,54.0,6.0,2015-05-28,5,2015,28
0.2,0.0,72.0,81.0,63.0,9.8,2015-05-29,5,2015,29
0.41,0.0,64.0,71.0,44.0,14.3,2015-05-30,5,2015,30
0.0,0.0,47.0,55.0,42.0,16.1,2015-05-31,5,2015,31
0.0,0.0,51.0,60.0,44.0,9.4,2015-06-01,6,2015,1
0.0,0.0,56.0,70.0,42.0,5.4,2015-06-02,6,2015,2
0.0,0.0,62.0,77.0,50.0,6.9,2015-06-03,6,2015,3
0.0,0.0,68.0,81.0,57.0,7.4,2015-06-04,6,2015,4
0.0,0.0,65.0,70.0,55.0,14.8,2015-06-05,6,2015,5
0.0,0.0,60.0,71.0,52.0,8.3,2015-06-06,6,2015,6
0.36,0.0,66.0,81.0,55.0,12.1,2015-06-07,6,2015,7
0.04,0.0,73.0,84.0,61.0,11.4,2015-06-08,6,2015,8
0.0,0.0,70.0,85.0,60.0,8.7,2015-06-09,6,2015,9
0.0,0.0,80.0,92.0,68.0,11.4,2015-06-10,6,2015,10
0.27,0.0,69.0,72.0,58.0,8.3,2015-06-11,6,2015,11
0.13,0.0,62.0,67.0,56.0,8.3,2015-06-12,6,2015,12
0.4,0.0,66.0,86.0,56.0,6.7,2015-06-13,6,2015,13
0.6,0.0,73.0,83.0,68.0,6.9,2015-06-14,6,2015,14
2.56,0.0,75.0,80.0,68.0,5.6,2015-06-15,6,2015,15
0.0,0.0,69.0,72.0,56.0,10.3,2015-06-16,6,2015,16
0.14,0.0,61.0,72.0,56.0,4.7,2015-06-17,6,2015,17
0.27,0.0,72.0,79.0,58.0,10.3,2015-06-18,6,2015,18
0.0,0.0,61.0,67.0,54.0,10.3,2015-06-19,6,2015,19
0.31,0.0,63.0,78.0,53.0,7.2,2015-06-20,6,2015,20
0.0,0.0,74.0,84.0,67.0,8.3,2015-06-21,6,2015,21
0.09,0.0,75.0,83.0,66.0,10.5,2015-06-22,6,2015,22
0.0,0.0,75.0,82.0,63.0,9.8,2015-06-23,6,2015,23
0.0,0.0,70.0,79.0,60.0,4.9,2015-06-24,6,2015,24
1.01,0.0,71.0,79.0,61.0,7.2,2015-06-25,6,2015,25
0.13,0.0,63.0,67.0,58.0,9.4,2015-06-26,6,2015,26
0.0,0.0,64.0,76.0,56.0,8.9,2015-06-27,6,2015,27
0.02,0.0,67.0,79.0,54.0,3.8,2015-06-28,6,2015,28
0.62,0.0,68.0,75.0,64.0,4.0,2015-06-29,6,2015,29
0.17,0.0,68.0,77.0,57.0,8.5,2015-06-30,6,2015,30
0.0,0.0,61.0,69.0,54.0,7.4,2015-07-01,7,2015,1
0.0,0.0,59.0,69.0,53.0,9.4,2015-07-02,7,2015,2
0.0,0.0,64.0,77.0,55.0,4.5,2015-07-03,7,2015,3
0.0,0.0,70.0,81.0,59.0,4.5,2015-07-04,7,2015,4
0.0,0.0,72.0,83.0,60.0,5.1,2015-07-05,7,2015,5
0.49,0.0,74.0,85.0,64.0,9.6,2015-07-06,7,2015,6
0.27,0.0,67.0,71.0,55.0,14.3,2015-07-07,7,2015,7
0.07,0.0,60.0,67.0,54.0,7.6,2015-07-08,7,2015,8
0.0,0.0,64.0,77.0,58.0,7.2,2015-07-09,7,2015,9
0.0,0.0,69.0,83.0,59.0,3.8,2015-07-10,7,2015,10
0.03,0.0,70.0,78.0,61.0,5.1,2015-07-11,7,2015,11
0.0,0.0,74.0,83.0,69.0,6.3,2015-07-12,7,2015,12
0.42,0.0,76.0,86.0,68.0,9.6,2015-07-13,7,2015,13
0.0,0.0,76.0,83.0,61.0,12.5,2015-07-14,7,2015,14
0.0,0.0,66.0,75.0,59.0,8.5,2015-07-15,7,2015,15
0.97,0.0,66.0,75.0,58.0,7.6,2015-07-16,7,2015,16
0.06,0.0,77.0,92.0,71.0,8.1,2015-07-17,7,2015,17
0.54,0.0,79.0,89.0,73.0,8.3,2015-07-18,7,2015,18
0.0,0.0,79.0,85.0,65.0,8.3,2015-07-19,7,2015,19
0.0,0.0,74.0,85.0,63.0,8.5,2015-07-20,7,2015,20
0.0,0.0,75.0,82.0,65.0,8.5,2015-07-21,7,2015,21
0.0,0.0,74.0,83.0,64.0,4.9,2015-07-22,7,2015,22
0.0,0.0,74.0,85.0,63.0,4.0,2015-07-23,7,2015,23
0.0,0.0,75.0,84.0,64.0,6.7,2015-07-24,7,2015,24
0.0,0.0,80.0,91.0,69.0,7.8,2015-07-25,7,2015,25
0.0,0.0,75.0,80.0,64.0,4.9,2015-07-26,7,2015,26
0.0,0.0,77.0,88.0,67.0,8.5,2015-07-27,7,2015,27
0.0,0.0,79.0,91.0,67.0,5.8,2015-07-28,7,2015,28
0.0,0.0,81.0,88.0,70.0,11.0,2015-07-29,7,2015,29
0.0,0.0,77.0,88.0,65.0,11.6,2015-07-30,7,2015,30
0.0,0.0,78.0,87.0,67.0,12.3,2015-07-31,7,2015,31
0.0,0.0,76.0,87.0,64.0,11.0,2015-08-01,8,2015,1
0.53,0.0,80.0,91.0,67.0,13.9,2015-08-02,8,2015,2
0.0,0.0,76.0,82.0,67.0,9.8,2015-08-03,8,2015,3
0.0,0.0,72.0,82.0,61.0,7.6,2015-08-04,8,2015,4
0.0,0.0,73.0,82.0,61.0,6.0,2015-08-05,8,2015,5
0.0,0.0,73.0,83.0,64.0,7.2,2015-08-06,8,2015,6
0.0,0.0,73.0,83.0,63.0,8.5,2015-08-07,8,2015,7
0.0,0.0,75.0,82.0,68.0,7.2,2015-08-08,8,2015,8
0.0,0.0,72.0,80.0,67.0,4.7,2015-08-09,8,2015,9
0.02,0.0,75.0,84.0,68.0,6.0,2015-08-10,8,2015,10
0.0,0.0,73.0,82.0,65.0,6.7,2015-08-11,8,2015,11
0.0,0.0,71.0,81.0,61.0,4.9,2015-08-12,8,2015,12
0.0,0.0,74.0,85.0,65.0,9.8,2015-08-13,8,2015,13
0.21,0.0,78.0,90.0,67.0,9.8,2015-08-14,8,2015,14
0.14,0.0,77.0,92.0,67.0,5.4,2015-08-15,8,2015,15
0.0,0.0,79.0,89.0,71.0,6.7,2015-08-16,8,2015,16
0.12,0.0,79.0,88.0,68.0,7.2,2015-08-17,8,2015,17
0.4,0.0,74.0,83.0,67.0,8.7,2015-08-18,8,2015,18
0.0,0.0,72.0,75.0,62.0,13.4,2015-08-19,8,2015,19
0.0,0.0,65.0,74.0,59.0,13.9,2015-08-20,8,2015,20
0.0,0.0,69.0,82.0,55.0,8.1,2015-08-21,8,2015,21
0.0,0.0,72.0,81.0,60.0,10.5,2015-08-22,8,2015,22
0.0,0.0,71.0,77.0,61.0,11.4,2015-08-23,8,2015,23
0.0,0.0,65.0,75.0,55.0,14.1,2015-08-24,8,2015,24
0.0,0.0,63.0,72.0,59.0,8.5,2015-08-25,8,2015,25
0.0,0.0,62.0,67.0,56.0,6.3,2015-08-26,8,2015,26
0.0,0.0,63.0,76.0,51.0,4.3,2015-08-27,8,2015,27
0.0,0.0,65.0,72.0,56.0,5.1,2015-08-28,8,2015,28
0.74,0.0,68.0,70.0,63.0,6.0,2015-08-29,8,2015,29
0.0,0.0,68.0,77.0,62.0,4.0,2015-08-30,8,2015,30
0.0,0.0,71.0,85.0,60.0,2.7,2015-08-31,8,2015,31
0.0,0.0,78.0,88.0,68.0,6.7,2015-09-01,9,2015,1
0.0,0.0,80.0,90.0,72.0,7.4,2015-09-02,9,2015,2
0.0,0.0,81.0,91.0,71.0,8.9,2015-09-03,9,2015,3
0.0,0.0,74.0,85.0,68.0,5.4,2015-09-04,9,2015,4
0.0,0.0,75.0,87.0,69.0,7.2,2015-09-05,9,2015,5
0.0,0.0,80.0,92.0,70.0,9.6,2015-09-06,9,2015,6
0.0,0.0,81.0,88.0,76.0,6.7,2015-09-07,9,2015,7
1.04,0.0,77.0,81.0,68.0,8.5,2015-09-08,9,2015,8
0.0,0.0,70.0,77.0,58.0,6.3,2015-09-09,9,2015,9
0.21,0.0,64.0,74.0,54.0,5.6,2015-09-10,9,2015,10
0.17,0.0,62.0,67.0,54.0,10.7,2015-09-11,9,2015,11
0.0,0.0,58.0,65.0,50.0,10.5,2015-09-12,9,2015,12
0.0,0.0,58.0,70.0,48.0,7.4,2015-09-13,9,2015,13
0.0,0.0,65.0,82.0,52.0,13.0,2015-09-14,9,2015,14
0.0,0.0,73.0,82.0,62.0,11.4,2015-09-15,9,2015,15
0.0,0.0,71.0,83.0,56.0,11.2,2015-09-16,9,2015,16
0.36,0.0,72.0,85.0,61.0,11.4,2015-09-17,9,2015,17
2.41,0.0,72.0,74.0,65.0,7.2,2015-09-18,9,2015,18
0.05,0.0,65.0,71.0,53.0,9.8,2015-09-19,9,2015,19
0.0,0.0,60.0,73.0,50.0,4.5,2015-09-20,9,2015,20
0.0,0.0,62.0,74.0,52.0,5.1,2015-09-21,9,2015,21
0.0,0.0,65.0,80.0,53.0,3.6,2015-09-22,9,2015,22
0.0,0.0,68.0,80.0,57.0,4.3,2015-09-23,9,2015,23
0.0,0.0,67.0,76.0,56.0,5.6,2015-09-24,9,2015,24
0.0,0.0,65.0,73.0,60.0,8.7,2015-09-25,9,2015,25
0.0,0.0,67.0,75.0,60.0,7.6,2015-09-26,9,2015,26
0.0,0.0,67.0,74.0,61.0,7.2,2015-09-27,9,2015,27
0.0,0.0,70.0,77.0,64.0,4.3,2015-09-28,9,2015,28
0.4,0.0,64.0,68.0,55.0,14.5,2015-09-29,9,2015,29
0.0,0.0,57.0,61.0,52.0,15.4,2015-09-30,9,2015,30
0.0,0.0,55.0,59.0,52.0,18.1,2015-10-01,10,2015,1
0.0,0.0,55.0,60.0,51.0,19.0,2015-10-02,10,2015,2
0.01,0.0,52.0,54.0,48.0,17.0,2015-10-03,10,2015,3
0.0,0.0,52.0,57.0,50.0,11.4,2015-10-04,10,2015,4
0.0,0.0,57.0,60.0,55.0,6.9,2015-10-05,10,2015,5
0.0,0.0,60.0,71.0,55.0,4.9,2015-10-06,10,2015,6
0.0,0.0,62.0,71.0,54.0,7.4,2015-10-07,10,2015,7
0.05,0.0,62.0,77.0,50.0,8.3,2015-10-08,10,2015,8
0.0,0.0,60.0,64.0,47.0,10.5,2015-10-09,10,2015,9
0.0,0.0,53.0,65.0,42.0,5.8,2015-10-10,10,2015,10
0.0,0.0,62.0,79.0,51.0,12.8,2015-10-11,10,2015,11
0.0,0.0,67.0,75.0,53.0,15.4,2015-10-12,10,2015,12
0.0,0.0,56.0,63.0,47.0,11.6,2015-10-13,10,2015,13
0.0,0.0,52.0,63.0,42.0,8.1,2015-10-14,10,2015,14
0.0,0.0,55.0,69.0,46.0,11.2,2015-10-15,10,2015,15
0.0,0.0,49.0,55.0,37.0,11.2,2015-10-16,10,2015,16
0.0,0.0,42.0,53.0,33.0,9.2,2015-10-17,10,2015,17
0.0,0.0,45.0,60.0,33.0,5.8,2015-10-18,10,2015,18
0.0,0.0,55.0,73.0,47.0,18.8,2015-10-19,10,2015,19
0.11,0.0,64.0,74.0,57.0,10.1,2015-10-20,10,2015,20
0.01,0.0,63.0,75.0,52.0,10.7,2015-10-21,10,2015,21
0.0,0.0,60.0,62.0,51.0,7.2,2015-10-22,10,2015,22
0.16,0.0,55.0,64.0,52.0,11.6,2015-10-23,10,2015,23
0.3,0.0,62.0,66.0,46.0,14.3,2015-10-24,10,2015,24
0.0,0.0,51.0,62.0,41.0,4.0,2015-10-25,10,2015,25
0.0,0.0,49.0,61.0,37.0,5.8,2015-10-26,10,2015,26
0.49,0.0,53.0,56.0,50.0,13.4,2015-10-27,10,2015,27
0.33,0.0,53.0,56.0,37.0,15.0,2015-10-28,10,2015,28
0.0,0.0,41.0,47.0,36.0,15.4,2015-10-29,10,2015,29
0.0,0.0,45.0,56.0,36.0,6.7,2015-10-30,10,2015,30
0.77,0.0,47.0,52.0,45.0,11.4,2015-10-31,10,2015,31
0.0,0.0,53.0,63.0,44.0,10.3,2015-11-01,11,2015,1
0.0,0.0,58.0,72.0,47.0,10.5,2015-11-02,11,2015,2
0.0,0.0,58.0,70.0,44.0,6.3,2015-11-03,11,2015,3
0.0,0.0,58.0,71.0,48.0,8.3,2015-11-04,11,2015,4
0.0,0.0,64.0,70.0,59.0,16.1,2015-11-05,11,2015,5
0.16,0.0,56.0,65.0,41.0,14.8,2015-11-06,11,2015,6
0.0,0.0,44.0,53.0,35.0,9.6,2015-11-07,11,2015,7
0.0,0.0,41.0,52.0,28.0,4.3,2015-11-08,11,2015,8
0.0,0.0,42.0,56.0,29.0,2.2,2015-11-09,11,2015,9
0.0,0.0,45.0,56.0,32.0,3.8,2015-11-10,11,2015,10
0.42,0.0,48.0,63.0,36.0,14.3,2015-11-11,11,2015,11
0.0,0.0,48.0,56.0,42.0,23.5,2015-11-12,11,2015,12
0.0,0.0,42.0,47.0,32.0,15.2,2015-11-13,11,2015,13
0.0,0.0,39.0,57.0,25.0,8.5,2015-11-14,11,2015,14
0.0,0.0,53.0,64.0,44.0,10.3,2015-11-15,11,2015,15
0.12,0.0,52.0,57.0,43.0,12.1,2015-11-16,11,2015,16
0.63,0.0,51.0,61.0,47.0,17.7,2015-11-17,11,2015,17
0.2,0.0,58.0,62.0,47.0,20.8,2015-11-18,11,2015,18
0.0,0.0,45.0,47.0,35.0,18.8,2015-11-19,11,2015,19
0.28,4.2,36.0,40.0,31.0,8.5,2015-11-20,11,2015,20
1.16,7.0,32.0,33.0,18.0,12.1,2015-11-21,11,2015,21
0.0,0.0,19.0,27.0,7.0,8.9,2015-11-22,11,2015,22
0.0,0.0,28.0,37.0,25.0,9.2,2015-11-23,11,2015,23
0.0,0.0,32.0,41.0,21.0,6.7,2015-11-24,11,2015,24
0.0,0.0,38.0,52.0,29.0,15.0,2015-11-25,11,2015,25
0.42,0.0,52.0,60.0,48.0,15.7,2015-11-26,11,2015,26
0.84,0.0,45.0,56.0,34.0,15.7,2015-11-27,11,2015,27
0.0,0.0,35.0,38.0,30.0,10.1,2015-11-28,11,2015,28
0.0,0.0,33.0,41.0,25.0,7.6,2015-11-29,11,2015,29
0.26,0.0,40.0,44.0,38.0,10.7,2015-11-30,11,2015,30
0.18,0.0,42.0,43.0,37.0,10.5,2015-12-01,12,2015,1
0.21,1.3,35.0,38.0,31.0,8.5,2015-12-02,12,2015,2
0.0,0.0,33.0,35.0,30.0,10.7,2015-12-03,12,2015,3
0.0,0.0,37.0,47.0,32.0,8.5,2015-12-04,12,2015,4
0.0,0.0,36.0,46.0,29.0,7.8,2015-12-05,12,2015,5
0.0,0.0,36.0,47.0,27.0,5.1,2015-12-06,12,2015,6
0.0,0.0,34.0,39.0,27.0,6.9,2015-12-07,12,2015,7
0.0,0.0,40.0,47.0,38.0,11.0,2015-12-08,12,2015,8
0.0,0.0,46.0,52.0,40.0,8.3,2015-12-09,12,2015,9
0.0,0.0,48.0,57.0,41.0,17.0,2015-12-10,12,2015,10
0.0,0.0,46.0,51.0,41.0,7.6,2015-12-11,12,2015,11
0.0,0.0,50.0,57.0,47.0,3.4,2015-12-12,12,2015,12
0.85,0.0,55.0,61.0,48.0,13.6,2015-12-13,12,2015,13
0.39,0.0,55.0,61.0,42.0,15.9,2015-12-14,12,2015,14
0.0,0.0,41.0,43.0,39.0,9.8,2015-12-15,12,2015,15
0.12,0.0,43.0,53.0,35.0,16.3,2015-12-16,12,2015,16
0.0,0.0,33.0,35.0,28.0,14.3,2015-12-17,12,2015,17
0.0,0.2,28.0,32.0,24.0,13.2,2015-12-18,12,2015,18
0.0,0.0,23.0,30.0,15.0,11.4,2015-12-19,12,2015,19
0.03,0.0,34.0,50.0,23.0,16.3,2015-12-20,12,2015,20
0.67,0.0,46.0,52.0,41.0,11.6,2015-12-21,12,2015,21
0.02,0.0,39.0,41.0,35.0,8.9,2015-12-22,12,2015,22
0.49,0.0,47.0,59.0,40.0,17.2,2015-12-23,12,2015,23
0.0,0.0,42.0,42.0,34.0,11.6,2015-12-24,12,2015,24
0.0,0.0,38.0,44.0,32.0,8.1,2015-12-25,12,2015,25
0.21,0.0,39.0,42.0,37.0,10.1,2015-12-26,12,2015,26
0.14,0.0,38.0,40.0,35.0,17.2,2015-12-27,12,2015,27
1.47,1.9,33.0,39.0,31.0,19.0,2015-12-28,12,2015,28
0.0,0.0,33.0,39.0,29.0,11.4,2015-12-29,12,2015,29
0.09,1.1,29.0,29.0,27.0,8.7,2015-12-30,12,2015,30
0.0,0.0,26.0,28.0,22.0,13.4,2015-12-31,12,2015,31
0.0,0.0,23.0,31.0,19.0,14.3,2016-01-01,1,2016,1
0.0,0.0,27.0,32.0,20.0,12.1,2016-01-02,1,2016,2
0.0,0.0,27.0,29.0,22.0,11.6,2016-01-03,1,2016,3
0.0,0.0,27.0,31.0,22.0,10.1,2016-01-04,1,2016,4
0.0,0.0,26.0,33.0,17.0,10.1,2016-01-05,1,2016,5
0.0,0.0,28.0,36.0,21.0,8.7,2016-01-06,1,2016,6
0.01,0.0,36.0,41.0,34.0,7.4,2016-01-07,1,2016,7
0.19,0.0,38.0,42.0,36.0,6.5,2016-01-08,1,2016,8
0.27,1.7,37.0,40.0,23.0,9.8,2016-01-09,1,2016,9
0.0,0.0,19.0,23.0,2.0,17.7,2016-01-10,1,2016,10
0.11,3.1,5.0,24.0,-1.0,9.6,2016-01-11,1,2016,11
0.01,0.1,14.0,20.0,3.0,16.3,2016-01-12,1,2016,12
0.0,0.1,7.0,25.0,-2.0,9.4,2016-01-13,1,2016,13
0.0,0.0,31.0,44.0,24.0,10.5,2016-01-14,1,2016,14
0.01,0.0,40.0,43.0,30.0,13.4,2016-01-15,1,2016,15
0.0,0.0,28.0,30.0,9.0,13.9,2016-01-16,1,2016,16
0.0,0.0,8.0,8.0,-1.0,16.1,2016-01-17,1,2016,17
0.0,0.0,1.0,7.0,-4.0,14.1,2016-01-18,1,2016,18
0.0,0.0,6.0,17.0,0.0,5.8,2016-01-19,1,2016,19
0.05,0.9,17.0,23.0,12.0,3.6,2016-01-20,1,2016,20
0.0,0.0,19.0,29.0,9.0,3.1,2016-01-21,1,2016,21
0.02,0.4,24.0,30.0,19.0,10.5,2016-01-22,1,2016,22
0.0,0.0,28.0,33.0,20.0,6.3,2016-01-23,1,2016,23
0.0,0.0,27.0,34.0,24.0,8.5,2016-01-24,1,2016,24
0.13,0.0,31.0,41.0,24.0,10.3,2016-01-25,1,2016,25
0.02,0.0,33.0,36.0,24.0,16.6,2016-01-26,1,2016,26
0.0,0.0,28.0,34.0,23.0,13.2,2016-01-27,1,2016,27
0.0,0.0,34.0,39.0,29.0,15.2,2016-01-28,1,2016,28
0.0,0.0,28.0,35.0,20.0,10.5,2016-01-29,1,2016,29
0.0,0.0,38.0,46.0,35.0,8.5,2016-01-30,1,2016,30
0.02,0.0,42.0,48.0,33.0,8.5,2016-01-31,1,2016,31
0.0,0.0,36.0,45.0,30.0,4.9,2016-02-01,2,2016,1
0.79,0.0,35.0,38.0,32.0,11.4,2016-02-02,2,2016,2
0.02,0.0,36.0,37.0,28.0,13.4,2016-02-03,2,2016,3
0.0,0.0,27.0,32.0,19.0,9.4,2016-02-04,2,2016,4
0.0,0.0,29.0,34.0,25.0,6.7,2016-02-05,2,2016,5
0.0,0.0,31.0,41.0,24.0,8.5,2016-02-06,2,2016,6
0.0,0.0,38.0,43.0,32.0,13.0,2016-02-07,2,2016,7
0.02,0.4,31.0,32.0,20.0,11.2,2016-02-08,2,2016,8
0.02,0.6,19.0,21.0,13.0,14.5,2016-02-09,2,2016,9
0.0,0.0,14.0,18.0,9.0,11.4,2016-02-10,2,2016,10
0.0,0.0,13.0,21.0,7.0,7.2,2016-02-11,2,2016,11
0.0,0.0,19.0,23.0,7.0,17.0,2016-02-12,2,2016,12
0.0,0.0,9.0,17.0,2.0,8.9,2016-02-13,2,2016,13
0.1,2.3,14.0,18.0,9.0,11.9,2016-02-14,2,2016,14
0.01,0.1,21.0,27.0,18.0,6.7,2016-02-15,2,2016,15
0.04,0.4,27.0,33.0,24.0,4.7,2016-02-16,2,2016,16
0.0,0.0,28.0,34.0,21.0,6.5,2016-02-17,2,2016,17
0.0,0.0,30.0,42.0,23.0,15.2,2016-02-18,2,2016,18
0.0,0.0,47.0,62.0,41.0,26.6,2016-02-19,2,2016,19
0.0,0.0,49.0,57.0,38.0,12.1,2016-02-20,2,2016,20
0.0,0.0,40.0,41.0,29.0,9.2,2016-02-21,2,2016,21
0.0,0.0,35.0,44.0,26.0,3.8,2016-02-22,2,2016,22
0.0,0.0,36.0,45.0,26.0,6.7,2016-02-23,2,2016,23
0.15,1.7,35.0,36.0,32.0,22.8,2016-02-24,2,2016,24
0.0,0.0,33.0,37.0,31.0,16.6,2016-02-25,2,2016,25
0.0,0.0,31.0,33.0,24.0,9.4,2016-02-26,2,2016,26
0.0,0.0,37.0,54.0,28.0,15.0,2016-02-27,2,2016,27
0.08,0.0,52.0,62.0,36.0,19.9,2016-02-28,2,2016,28
0.0,0.0,41.0,52.0,28.0,15.0,2016-02-29,2,2016,29
0.1,1.0,28.0,30.0,18.0,17.0,2016-03-01,3,2016,1
0.0,0.0,21.0,32.0,11.0,6.7,2016-03-02,3,2016,2
0.07,0.8,30.0,33.0,27.0,8.7,2016-03-03,3,2016,3
0.07,0.8,30.0,39.0,20.0,7.2,2016-03-04,3,2016,4
0.0,0.0,33.0,39.0,29.0,7.8,2016-03-05,3,2016,5
0.0,0.0,39.0,52.0,33.0,14.3,2016-03-06,3,2016,6
0.03,0.0,51.0,63.0,44.0,13.4,2016-03-07,3,2016,7
0.0,0.0,62.0,70.0,58.0,16.8,2016-03-08,3,2016,8
0.18,0.0,61.0,63.0,48.0,10.1,2016-03-09,3,2016,9
0.0,0.0,49.0,51.0,37.0,7.2,2016-03-10,3,2016,10
0.0,0.0,43.0,55.0,34.0,5.4,2016-03-11,3,2016,11
0.0,0.0,43.0,59.0,33.0,4.7,2016-03-12,3,2016,12
0.66,0.0,47.0,48.0,43.0,9.2,2016-03-13,3,2016,13
0.01,0.0,47.0,55.0,43.0,4.9,2016-03-14,3,2016,14
0.14,0.0,49.0,58.0,46.0,12.5,2016-03-15,3,2016,15
0.04,0.0,53.0,56.0,45.0,23.3,2016-03-16,3,2016,16
0.0,0.0,47.0,56.0,40.0,15.4,2016-03-17,3,2016,17
0.0,0.0,41.0,49.0,32.0,9.2,2016-03-18,3,2016,18
0.0,0.0,38.0,46.0,35.0,8.7,2016-03-19,3,2016,19
0.0,0.0,37.0,44.0,30.0,8.1,2016-03-20,3,2016,20
0.0,0.0,38.0,49.0,28.0,7.2,2016-03-21,3,2016,21
0.0,0.0,48.0,63.0,40.0,11.6,2016-03-22,3,2016,22
0.11,0.0,42.0,42.0,36.0,14.5,2016-03-23,3,2016,23
1.09,0.0,37.0,39.0,30.0,15.0,2016-03-24,3,2016,24
0.0,0.0,35.0,48.0,28.0,6.7,2016-03-25,3,2016,25
0.0,0.0,40.0,54.0,31.0,7.8,2016-03-26,3,2016,26
0.32,0.0,47.0,63.0,36.0,9.6,2016-03-27,3,2016,27
0.0,0.0,45.0,53.0,35.0,10.3,2016-03-28,3,2016,28
0.0,0.0,44.0,58.0,31.0,6.7,2016-03-29,3,2016,29
0.13,0.0,49.0,62.0,42.0,16.1,2016-03-30,3,2016,30
0.39,0.0,60.0,67.0,44.0,17.2,2016-03-31,3,2016,31
0.08,0.0,45.0,49.0,35.0,9.2,2016-04-01,4,2016,1
0.02,0.3,35.0,40.0,27.0,17.9,2016-04-02,4,2016,2
0.0,0.0,40.0,71.0,26.0,17.0,2016-04-03,4,2016,3
0.0,0.0,41.0,38.0,29.0,13.4,2016-04-04,4,2016,4
0.02,0.0,33.0,45.0,24.0,10.5,2016-04-05,4,2016,5
0.31,0.0,44.0,50.0,40.0,10.5,2016-04-06,4,2016,6
0.06,0.1,40.0,41.0,33.0,14.3,2016-04-07,4,2016,7
0.1,0.7,37.0,41.0,26.0,14.1,2016-04-08,4,2016,8
0.0,0.0,30.0,38.0,22.0,12.3,2016-04-09,4,2016,9
0.1,0.0,37.0,50.0,33.0,15.0,2016-04-10,4,2016,10
